mission_id,mission_name,launch_date,year,space_era,rocket_name,country,agency,agency_type,is_commercial,mission_type,payload_type,payload_mass_kg,orbit,destination,launch_site,launch_success,mission_success,failure_reason,booster_landing,reusable,crewed,crew_count,cost_usd_millions,cost_per_kg,ai_assisted,ai_role,source
M1945,USSR_Soyuz_L1978_047,1978-10-18,1978,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,5999.0,SSO,SSO,Baikonur Site 1,0,0,Upper Stage Failure,0,0,0,0,172.2,28704.8,0,,JSR/UNOOSA_derived
M1946,USSR_Cosmos-3M_L1978_003,1978-10-19,1978,Cold War,Cosmos-3M,USSR,USSR,Government,0,Military Sat,Military Sat,4234.0,Polar,Polar,Baikonur LC-81,1,1,,0,0,0,0,91.6,21634.4,0,,JSR/UNOOSA_derived
M1947,USSR_Proton_L1978_040,1978-10-20,1978,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,2869.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,69.1,24085.0,0,,JSR/UNOOSA_derived
M1948,USSR_Zenit_L1978_062,1978-10-22,1978,Cold War,Zenit,USSR,USSR,Government,0,Military Sat,Military Sat,1351.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,246.1,182161.4,0,,JSR/UNOOSA_derived
M1949,USA_DeltaII_L1978_030,1978-10-22,1978,Cold War,Delta II,USA,USA,Government,0,Comm Satellite,Comm Satellite,1106.0,TLI,TLI,Kennedy LC-39A,1,1,,0,0,0,0,61.5,55605.8,0,,JSR/UNOOSA_derived
M1950,USSR_Cosmos-3M_L1978_057,1978-10-25,1978,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,6365.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,112.4,17659.1,0,,JSR/UNOOSA_derived
M1951,USA_DeltaIV_L1978_028,1978-10-26,1978,Cold War,Delta IV,USA,USA,Government,0,Technology Demo,Technology Demo,4672.0,GTO,GTO,Cape Canaveral LC-41,1,1,,0,0,0,0,138.7,29687.5,0,,JSR/UNOOSA_derived
M1952,USSR_Zenit_L1978_088,1978-10-27,1978,Cold War,Zenit,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,6817.0,ISS,ISS,Baikonur LC-81,1,1,,0,0,0,0,164.3,24101.5,0,,JSR/UNOOSA_derived
M1953,USSR_Proton_L1978_039,1978-11-07,1978,Cold War,Proton,USSR,USSR,Government,0,Science Probe,Science Probe,5487.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,93.5,17040.3,0,,JSR/UNOOSA_derived
M1954,USA_DeltaIV_L1978_014,1978-11-08,1978,Cold War,Delta IV,USA,USA,Government,0,Crew Module,Crew Module,3699.0,GEO,GEO,Cape Canaveral LC-41,1,1,,0,0,0,0,88.0,23790.2,0,,JSR/UNOOSA_derived
M1955,USSR_Molniya_L1978_084,1978-11-19,1978,Cold War,Molniya,USSR,USSR,Government,0,Resupply,Resupply,3686.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,101.8,27618.0,0,,JSR/UNOOSA_derived
M1956,USSR_Proton_L1978_010,1978-11-22,1978,Cold War,Proton,USSR,USSR,Government,0,Science Probe,Science Probe,2986.0,ISS,ISS,Baikonur LC-81,1,1,,0,0,0,0,103.0,34494.3,0,,JSR/UNOOSA_derived
M1957,USSR_Proton_L1978_054,1978-11-28,1978,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,957.0,TLI,TLI,Plesetsk LC-132,1,1,,0,0,0,0,105.9,110658.3,0,,JSR/UNOOSA_derived
M1958,USA_FalconHeavy_L1978_026,1978-12-01,1978,Cold War,Falcon Heavy,USA,USA,Private,1,Military Sat,Military Sat,5364.0,ISS,ISS,Cape Canaveral LC-41,1,1,,0,0,0,0,71.0,13236.4,0,,JSR/UNOOSA_derived
M1959,USSR_Proton_L1978_004,1978-12-02,1978,Cold War,Proton,USSR,USSR,Government,0,Crew Module,Crew Module,4428.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,147.2,33243.0,0,,JSR/UNOOSA_derived
M1960,USA_NewGlenn_L1978_031,1978-12-02,1978,Cold War,New Glenn,USA,USA,Private,1,Crew Module,Crew Module,2218.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,152.4,68710.6,0,,JSR/UNOOSA_derived
M1961,USA_Antares_L1978_013,1978-12-04,1978,Cold War,Antares,USA,USA,Private,1,Comm Satellite,Comm Satellite,2388.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,62.6,26214.4,0,,JSR/UNOOSA_derived
M1962,USSR_Zenit_L1978_042,1978-12-08,1978,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,7545.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,96.4,12776.7,0,,JSR/UNOOSA_derived
M1963,USSR_Zenit_L1978_050,1978-12-12,1978,Cold War,Zenit,USSR,USSR,Government,0,Crew Module,Crew Module,5800.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,109.0,18793.1,0,,JSR/UNOOSA_derived
M1964,USA_DeltaII_L1978_025,1978-12-16,1978,Cold War,Delta II,USA,USA,Government,0,Resupply,Resupply,3493.0,LEO,LEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,183.5,52533.6,0,,JSR/UNOOSA_derived
M1965,USSR_Molniya_L1978_086,1978-12-19,1978,Cold War,Molniya,USSR,USSR,Government,0,Military Sat,Military Sat,6493.0,SSO,SSO,Plesetsk LC-132,1,1,,0,0,0,0,143.4,22085.3,0,,JSR/UNOOSA_derived
M1966,USSR_Cosmos-3M_L1978_068,1978-12-24,1978,Cold War,Cosmos-3M,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,1562.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,106.9,68437.9,0,,JSR/UNOOSA_derived
M1967,USA_FalconHeavy_L1978_029,1978-12-28,1978,Cold War,Falcon Heavy,USA,USA,Government,0,Technology Demo,Technology Demo,7821.0,Polar,Polar,Vandenberg SLC-4E,1,1,,0,0,0,0,143.6,18360.8,0,,JSR/UNOOSA_derived
M1968,USSR_Soyuz_L1979_036,1979-01-03,1979,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,1716.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,121.9,71037.3,0,,JSR/UNOOSA_derived
M1969,USSR_Soyuz_L1979_063,1979-01-03,1979,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,7924.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,164.9,20810.2,0,,JSR/UNOOSA_derived
M1970,USSR_Soyuz_L1979_083,1979-01-03,1979,Cold War,Soyuz,USSR,USSR,Government,0,Earth Observation,Earth Observation,7244.0,LEO,LEO,Baikonur LC-81,1,1,,0,0,0,0,150.3,20748.2,0,,JSR/UNOOSA_derived
M1971,USA_Falcon9_L1979_011,1979-01-05,1979,Cold War,Falcon 9,USA,USA,Government,0,Military Sat,Military Sat,7683.0,ISS,ISS,Kennedy LC-39A,1,1,,0,0,0,0,103.5,13471.3,0,,JSR/UNOOSA_derived
M1972,USSR_Proton_L1979_057,1979-01-11,1979,Cold War,Proton,USSR,USSR,Government,0,Military Sat,Military Sat,3039.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,149.3,49128.0,0,,JSR/UNOOSA_derived
M1973,USSR_Molniya_L1979_006,1979-01-14,1979,Cold War,Molniya,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,1775.0,TLI,TLI,Baikonur Site 1,1,1,,0,0,0,0,214.0,120563.4,0,,JSR/UNOOSA_derived
M1974,USSR_Cosmos-3M_L1979_041,1979-01-15,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Science Probe,Science Probe,485.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,73.4,151340.2,0,,JSR/UNOOSA_derived
M1975,USSR_Proton_L1979_058,1979-01-23,1979,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,1234.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,170.6,138249.6,0,,JSR/UNOOSA_derived
M1976,USA_DeltaII_L1979_015,1979-01-23,1979,Cold War,Delta II,USA,USA,Government,0,Earth Observation,Earth Observation,836.0,ISS,ISS,Kennedy LC-39A,1,1,,0,0,0,0,133.0,159090.9,0,,JSR/UNOOSA_derived
M1977,USSR_Soyuz_L1979_078,1979-02-02,1979,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,7875.0,LEO,LEO,Baikonur LC-81,1,1,,0,0,0,0,131.8,16736.5,0,,JSR/UNOOSA_derived
M1978,USSR_Soyuz_L1979_043,1979-02-03,1979,Cold War,Soyuz,USSR,USSR,Government,0,Resupply,Resupply,7547.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,152.9,20259.7,0,,JSR/UNOOSA_derived
M1979,USA_FalconHeavy_L1979_002,1979-02-08,1979,Cold War,Falcon Heavy,USA,USA,Private,1,Science Probe,Science Probe,789.0,HEO,HEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,154.9,196324.5,0,,JSR/UNOOSA_derived
M1980,USSR_Molniya_L1979_020,1979-02-15,1979,Cold War,Molniya,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,5788.0,ISS,ISS,Baikonur LC-81,0,0,Range Safety,0,0,0,0,232.5,40169.3,0,,JSR/UNOOSA_derived
M1981,USSR_Molniya_L1979_079,1979-02-15,1979,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,7486.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,126.6,16911.6,0,,JSR/UNOOSA_derived
M1982,USSR_Soyuz_L1979_022,1979-02-20,1979,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,6050.0,Polar,Polar,Baikonur LC-81,1,1,,0,0,0,0,66.7,11024.8,0,,JSR/UNOOSA_derived
M1983,USSR_Molniya_L1979_085,1979-02-25,1979,Cold War,Molniya,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,2514.0,LEO,LEO,Plesetsk LC-132,0,0,Range Safety,0,0,0,0,84.9,33770.9,0,,JSR/UNOOSA_derived
M1984,USA_DeltaII_L1979_003,1979-03-02,1979,Cold War,Delta II,USA,USA,Private,1,Navigation Sat,Navigation Sat,7649.0,TLI,TLI,Kennedy LC-39A,0,0,Range Safety,0,0,0,0,123.2,16106.7,0,,JSR/UNOOSA_derived
M1985,USA_FalconHeavy_L1979_013,1979-03-03,1979,Cold War,Falcon Heavy,USA,USA,Government,0,Military Sat,Military Sat,3895.0,ISS,ISS,Cape Canaveral LC-41,1,1,,0,0,0,0,115.4,29627.7,0,,JSR/UNOOSA_derived
M1986,USSR_Molniya_L1979_077,1979-03-07,1979,Cold War,Molniya,USSR,USSR,Government,0,Crew Module,Crew Module,3087.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,97.7,31648.9,0,,JSR/UNOOSA_derived
M1987,USSR_Soyuz_L1979_002,1979-03-10,1979,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,5067.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,167.1,32978.1,0,,JSR/UNOOSA_derived
M1988,USSR_Molniya_L1979_014,1979-03-21,1979,Cold War,Molniya,USSR,USSR,Government,0,Earth Observation,Earth Observation,6084.0,Polar,Polar,Baikonur Site 1,0,0,Range Safety,0,0,0,0,103.6,17028.3,0,,JSR/UNOOSA_derived
M1989,USA_DeltaIV_L1979_014,1979-03-26,1979,Cold War,Delta IV,USA,USA,Government,0,Navigation Sat,Navigation Sat,7107.0,LEO,LEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,109.5,15407.3,0,,JSR/UNOOSA_derived
M1990,USSR_Molniya_L1979_019,1979-04-05,1979,Cold War,Molniya,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,7126.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,142.5,19997.2,0,,JSR/UNOOSA_derived
M1991,USSR_Zenit_L1979_024,1979-04-10,1979,Cold War,Zenit,USSR,USSR,Government,0,Technology Demo,Technology Demo,5312.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,172.5,32473.6,0,,JSR/UNOOSA_derived
M1992,USSR_Cosmos-3M_L1979_044,1979-04-10,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Technology Demo,Technology Demo,7306.0,TLI,TLI,Baikonur LC-81,0,0,Engine Failure,0,0,0,0,55.0,7528.1,0,,JSR/UNOOSA_derived
M1993,USSR_Proton_L1979_081,1979-04-11,1979,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,3526.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,153.9,43647.2,0,,JSR/UNOOSA_derived
M1994,USSR_Cosmos-3M_L1979_038,1979-04-12,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Science Probe,Science Probe,291.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,173.9,597594.5,0,,JSR/UNOOSA_derived
M1995,USSR_Zenit_L1979_017,1979-04-17,1979,Cold War,Zenit,USSR,USSR,Government,0,Technology Demo,Technology Demo,1247.0,MEO,MEO,Baikonur LC-81,0,0,Structural Failure,0,0,0,0,84.3,67602.2,0,,JSR/UNOOSA_derived
M1996,USSR_Proton_L1979_070,1979-04-25,1979,Cold War,Proton,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,6792.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,111.5,16416.4,0,,JSR/UNOOSA_derived
M1997,USA_NewGlenn_L1979_008,1979-05-05,1979,Cold War,New Glenn,USA,USA,Private,1,Science Probe,Science Probe,4240.0,LEO,LEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,86.7,20448.1,0,,JSR/UNOOSA_derived
M1998,USSR_Cosmos-3M_L1979_074,1979-05-10,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,5019.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,190.4,37935.8,0,,JSR/UNOOSA_derived
M1999,USA_NewGlenn_L1979_001,1979-05-12,1979,Cold War,New Glenn,USA,USA,Government,0,Navigation Sat,Navigation Sat,5852.0,LEO,LEO,Cape Canaveral SLC-40,0,0,Engine Failure,0,0,0,0,145.3,24829.1,0,,JSR/UNOOSA_derived
M2000,USSR_Proton_L1979_084,1979-05-15,1979,Cold War,Proton,USSR,USSR,Government,0,Crew Module,Crew Module,6736.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,179.0,26573.6,0,,JSR/UNOOSA_derived
M2001,USSR_Molniya_L1979_011,1979-05-18,1979,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,3251.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,243.0,74746.2,0,,JSR/UNOOSA_derived
M2002,USSR_Proton_L1979_073,1979-05-18,1979,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,3646.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,132.0,36204.1,0,,JSR/UNOOSA_derived
M2003,USSR_Soyuz_L1979_056,1979-05-24,1979,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,6845.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,222.1,32447.0,0,,JSR/UNOOSA_derived
M2004,USA_DeltaIV_L1979_007,1979-06-01,1979,Cold War,Delta IV,USA,USA,Government,0,Resupply,Resupply,6415.0,Polar,Polar,Cape Canaveral SLC-40,1,1,,0,0,0,0,144.8,22572.1,0,,JSR/UNOOSA_derived
M2005,USSR_Molniya_L1979_008,1979-06-08,1979,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,3448.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,166.8,48375.9,0,,JSR/UNOOSA_derived
M2006,USSR_Cosmos-3M_L1979_026,1979-06-09,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Earth Observation,Earth Observation,2484.0,TLI,TLI,Baikonur LC-81,0,0,Structural Failure,0,0,0,0,128.2,51610.3,0,,JSR/UNOOSA_derived
M2007,USSR_Zenit_L1979_013,1979-06-15,1979,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,7364.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,78.5,10660.0,0,,JSR/UNOOSA_derived
M2008,USSR_Zenit_L1979_052,1979-06-17,1979,Cold War,Zenit,USSR,USSR,Government,0,Earth Observation,Earth Observation,7906.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,71.8,9081.7,0,,JSR/UNOOSA_derived
M2009,USSR_Molniya_L1979_005,1979-06-18,1979,Cold War,Molniya,USSR,USSR,Government,0,Resupply,Resupply,7287.0,TLI,TLI,Baikonur Site 1,1,1,,0,0,0,0,136.4,18718.3,0,,JSR/UNOOSA_derived
M2010,USSR_Proton_L1979_001,1979-06-20,1979,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,1019.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,116.5,114327.8,0,,JSR/UNOOSA_derived
M2011,USSR_Molniya_L1979_067,1979-06-23,1979,Cold War,Molniya,USSR,USSR,Government,0,Military Sat,Military Sat,4902.0,GEO,GEO,Baikonur Site 1,0,0,Structural Failure,0,0,0,0,185.8,37902.9,0,,JSR/UNOOSA_derived
M2012,USA_AtlasV_L1979_006,1979-06-28,1979,Cold War,Atlas V,USA,USA,Government,0,Technology Demo,Technology Demo,2712.0,SSO,SSO,Kennedy LC-39A,1,1,,0,0,0,0,194.2,71607.7,0,,JSR/UNOOSA_derived
M2013,USSR_Cosmos-3M_L1979_010,1979-07-01,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Resupply,Resupply,1300.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,188.5,145000.0,0,,JSR/UNOOSA_derived
M2014,USSR_Zenit_L1979_004,1979-07-09,1979,Cold War,Zenit,USSR,USSR,Government,0,Resupply,Resupply,4275.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,109.1,25520.5,0,,JSR/UNOOSA_derived
M2015,USSR_Soyuz_L1979_059,1979-07-09,1979,Cold War,Soyuz,USSR,USSR,Government,0,Resupply,Resupply,1998.0,GEO,GEO,Baikonur Site 1,1,1,,0,0,0,0,251.9,126076.1,0,,JSR/UNOOSA_derived
M2016,USSR_Proton_L1979_068,1979-07-12,1979,Cold War,Proton,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,3584.0,ISS,ISS,Baikonur Site 1,1,1,,0,0,0,0,157.5,43945.3,0,,JSR/UNOOSA_derived
M2017,USSR_Soyuz_L1979_042,1979-07-15,1979,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,7928.0,TLI,TLI,Baikonur LC-81,0,0,Engine Failure,0,0,0,0,129.4,16321.9,0,,JSR/UNOOSA_derived
M2018,USSR_Soyuz_L1979_012,1979-07-16,1979,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,322.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,83.6,259627.3,0,,JSR/UNOOSA_derived
M2019,USSR_Proton_L1979_046,1979-07-18,1979,Cold War,Proton,USSR,USSR,Government,0,Resupply,Resupply,4691.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,96.1,20486.0,0,,JSR/UNOOSA_derived
M2020,USSR_Zenit_L1979_034,1979-08-01,1979,Cold War,Zenit,USSR,USSR,Government,0,Earth Observation,Earth Observation,1123.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,229.9,204719.5,0,,JSR/UNOOSA_derived
M2021,USSR_Soyuz_L1979_065,1979-08-02,1979,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,2062.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,251.0,121726.5,0,,JSR/UNOOSA_derived
M2022,USSR_Molniya_L1979_033,1979-08-06,1979,Cold War,Molniya,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,7012.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,118.4,16885.3,0,,JSR/UNOOSA_derived
M2023,USSR_Proton_L1979_076,1979-08-09,1979,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,2910.0,ISS,ISS,Plesetsk LC-132,1,1,,0,0,0,0,108.0,37113.4,0,,JSR/UNOOSA_derived
M2024,USSR_Soyuz_L1979_015,1979-08-11,1979,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,1870.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,115.3,61657.8,0,,JSR/UNOOSA_derived
M2025,USSR_Soyuz_L1979_082,1979-08-11,1979,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,7515.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,56.9,7571.5,0,,JSR/UNOOSA_derived
M2026,USSR_Cosmos-3M_L1979_009,1979-08-14,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Earth Observation,Earth Observation,1170.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,76.5,65384.6,0,,JSR/UNOOSA_derived
M2027,USA_DeltaIV_L1979_005,1979-08-17,1979,Cold War,Delta IV,USA,USA,Private,1,Comm Satellite,Comm Satellite,6575.0,HEO,HEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,136.8,20806.1,0,,JSR/UNOOSA_derived
M2028,USSR_Molniya_L1979_031,1979-08-22,1979,Cold War,Molniya,USSR,USSR,Government,0,Earth Observation,Earth Observation,7060.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,113.4,16062.3,0,,JSR/UNOOSA_derived
M2029,USSR_Soyuz_L1979_080,1979-08-22,1979,Cold War,Soyuz,USSR,USSR,Government,0,Earth Observation,Earth Observation,2891.0,LEO,LEO,Baikonur Site 1,0,0,Range Safety,0,0,0,0,206.1,71290.2,0,,JSR/UNOOSA_derived
M2030,USA_Falcon9_L1979_016,1979-09-01,1979,Cold War,Falcon 9,USA,USA,Government,0,Crew Module,Crew Module,7096.0,GEO,GEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,99.2,13979.7,0,,JSR/UNOOSA_derived
M2031,USA_DeltaIV_L1979_004,1979-09-02,1979,Cold War,Delta IV,USA,USA,Government,0,Comm Satellite,Comm Satellite,5476.0,Polar,Polar,Cape Canaveral LC-41,1,1,,0,0,0,0,68.9,12582.2,0,,JSR/UNOOSA_derived
M2032,USSR_Proton_L1979_054,1979-09-05,1979,Cold War,Proton,USSR,USSR,Government,0,Science Probe,Science Probe,4638.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,198.1,42712.4,0,,JSR/UNOOSA_derived
M2033,USSR_Proton_L1979_060,1979-09-06,1979,Cold War,Proton,USSR,USSR,Government,0,Technology Demo,Technology Demo,7143.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,252.4,35335.3,0,,JSR/UNOOSA_derived
M2034,USSR_Molniya_L1979_061,1979-09-06,1979,Cold War,Molniya,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,928.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,148.0,159482.8,0,,JSR/UNOOSA_derived
M2035,USSR_Zenit_L1979_047,1979-09-08,1979,Cold War,Zenit,USSR,USSR,Government,0,Earth Observation,Earth Observation,3381.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,181.1,53564.0,0,,JSR/UNOOSA_derived
M2036,USSR_Soyuz_L1979_025,1979-09-10,1979,Cold War,Soyuz,USSR,USSR,Government,0,Science Probe,Science Probe,6058.0,ISS,ISS,Plesetsk LC-132,1,1,,0,0,0,0,183.7,30323.5,0,,JSR/UNOOSA_derived
M2037,USSR_Proton_L1979_021,1979-09-18,1979,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,4208.0,HEO,HEO,Baikonur LC-81,1,1,,0,0,0,0,69.9,16611.2,0,,JSR/UNOOSA_derived
M2038,USSR_Zenit_L1979_040,1979-09-21,1979,Cold War,Zenit,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,6640.0,ISS,ISS,Baikonur Site 1,0,0,Upper Stage Failure,0,0,0,0,126.9,19111.4,0,,JSR/UNOOSA_derived
M2039,USSR_Cosmos-3M_L1979_062,1979-09-26,1979,Cold War,Cosmos-3M,USSR,USSR,Government,0,Science Probe,Science Probe,1316.0,SSO,SSO,Baikonur LC-81,1,1,,0,0,0,0,149.5,113601.8,0,,JSR/UNOOSA_derived
M2040,USSR_Zenit_L1979_051,1979-09-28,1979,Cold War,Zenit,USSR,USSR,Government,0,Earth Observation,Earth Observation,3314.0,ISS,ISS,Baikonur Site 1,1,1,,0,0,0,0,85.9,25920.3,0,,JSR/UNOOSA_derived
M2041,USSR_Soyuz_L1979_045,1979-10-01,1979,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,6527.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,106.9,16378.1,0,,JSR/UNOOSA_derived
M2042,USA_DeltaII_L1979_010,1979-10-02,1979,Cold War,Delta II,USA,USA,Private,1,Science Probe,Science Probe,771.0,TLI,TLI,Kennedy LC-39A,1,1,,0,0,0,0,77.7,100778.2,0,,JSR/UNOOSA_derived
M2043,USSR_Soyuz_L1979_049,1979-10-15,1979,Cold War,Soyuz,USSR,USSR,Government,0,Resupply,Resupply,1679.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,143.0,85169.7,0,,JSR/UNOOSA_derived
M2044,USSR_Zenit_L1979_055,1979-10-16,1979,Cold War,Zenit,USSR,USSR,Government,0,Earth Observation,Earth Observation,3769.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,79.2,21013.5,0,,JSR/UNOOSA_derived
M2045,USSR_Zenit_L1979_027,1979-10-20,1979,Cold War,Zenit,USSR,USSR,Government,0,Military Sat,Military Sat,7400.0,SSO,SSO,Baikonur Site 1,1,1,,0,0,0,0,82.5,11148.6,0,,JSR/UNOOSA_derived
M2046,USSR_Proton_L1979_086,1979-10-22,1979,Cold War,Proton,USSR,USSR,Government,0,Military Sat,Military Sat,605.0,Polar,Polar,Baikonur LC-81,1,1,,0,0,0,0,227.6,376198.3,0,,JSR/UNOOSA_derived
M2047,USSR_Soyuz_L1979_023,1979-10-26,1979,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,6055.0,HEO,HEO,Baikonur LC-81,0,0,Upper Stage Failure,0,0,0,0,107.7,17787.0,0,,JSR/UNOOSA_derived
M2048,USSR_Molniya_L1979_069,1979-10-26,1979,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,3586.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,134.9,37618.5,0,,JSR/UNOOSA_derived
M2049,USSR_Soyuz_L1979_066,1979-11-01,1979,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,780.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,193.4,247948.7,0,,JSR/UNOOSA_derived
M2050,USSR_Soyuz_L1979_064,1979-11-03,1979,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,7457.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,239.9,32171.1,0,,JSR/UNOOSA_derived
